Month   Agg Liq.    Innov Liq   Traded Liq
199206	  0.06758642	  0.00804843	  0.01939018
199207	 -0.05001814	 -0.05195348	  0.02428208
199208	 -0.00621343	 -0.00201209	  0.04932559
199209	  0.01457686	  0.03270762	 -0.02176638
199210	 -0.05938540	 -0.05414941	 -0.01951491
199211	  0.00064767	  0.03187124	 -0.05071980
199212	  0.00997473	  0.02333135	 -0.03053146
199301	  0.01066849	  0.04052532	 -0.00898190
199302	 -0.03033735	 -0.01025181	  0.06623622
199303	 -0.03524115	 -0.00706513	 -0.03846259
199304	  0.00905305	  0.03761870	 -0.01728532
199305	 -0.01625729	  0.00918761	  0.04146819
199306	 -0.01856489	  0.00934653	 -0.03527159
199307	 -0.01795869	  0.00883167	 -0.01283928
199308	  0.04142405	  0.02522179	  0.01799178
199309	  0.02295099	  0.03645046	 -0.07830297
199310	  0.00044278	  0.01427176	  0.04276914
199311	  0.00701532	  0.02094429	  0.04920888
199312	  0.04816587	  0.02956369	  0.01650241
199401	  0.03945276	  0.06981674	 -0.00248060
199402	 -0.05118445	 -0.03992657	  0.00783604
199403	 -0.01754406	 -0.01090847	  0.02580671
199404	 -0.07560195	 -0.05269315	  0.00559831
199405	 -0.04146914	 -0.00172541	  0.03150225
199406	 -0.07876295	 -0.03634845	 -0.00198332
199407	  0.01170539	  0.06230696	 -0.00750660
199408	 -0.01712680	  0.03498219	  0.00548321
199409	  0.02057847	  0.01569692	  0.03119027
199410	  0.02948730	  0.03165374	  0.00973093
199411	 -0.01550632	 -0.04690194	 -0.02160148
199412	 -0.03463670	 -0.01298256	  0.01930035
199501	  0.02206376	  0.06074538	 -0.03140997
199502	  0.02359710	  0.02392908	 -0.02663006
199503	  0.00997819	 -0.01318745	  0.00982348
199504	  0.03159925	  0.05006098	  0.00352130
199505	  0.00549143	  0.00970296	 -0.01164138
199506	 -0.02606348	 -0.03699037	 -0.00567392
199507	 -0.00492064	  0.01030730	  0.03964738
199508	 -0.00307188	  0.01932789	 -0.02143166
199509	 -0.02972287	 -0.02646718	 -0.07656433
199510	 -0.00932857	  0.00469288	  0.03771907
199511	  0.03077631	  0.05727101	  0.00909125
199512	 -0.06585245	 -0.03063973	 -0.01612119
199601	 -0.02406434	 -0.00920525	  0.02844004
199602	  0.02437703	  0.07089108	  0.00972366
199603	 -0.05198898	 -0.04568257	 -0.01150870
199604	 -0.02575378	  0.01699809	 -0.03253059
199605	  0.01231168	  0.02323355	 -0.01003411
199606	 -0.01043103	 -0.01141240	 -0.04781987
199607	 -0.03805803	 -0.01543578	 -0.03935225
199608	  0.06257344	  0.09047444	  0.00714965
199609	 -0.00120862	 -0.01831788	 -0.03213671
199610	 -0.01304696	 -0.03700623	 -0.02175363
199611	 -0.00762476	 -0.01287471	  0.02343186
199612	  0.01492212	  0.02448737	 -0.02166792
199701	 -0.01805322	  0.04862682	 -0.02445167
199702	  0.00010695	 -0.01784333	 -0.01995632
199703	 -0.00914433	  0.01542272	  0.01638578
199704	  0.01870290	  0.02040793	  0.04514910
199705	  0.02624563	  0.04112931	  0.01443537
199706	 -0.00984361	 -0.00671706	  0.00005618
199707	 -0.00843406	  0.00085949	 -0.00058943
199708	 -0.05685736	 -0.01185292	  0.00094422
199709	 -0.02726881	  0.03278903	 -0.01076099
199710	 -0.17045339	 -0.11047537	  0.02466401
199711	  0.02225625	  0.07162881	  0.03359202
199712	 -0.02601744	  0.02988966	  0.04001086
199801	 -0.04385878	 -0.07349613	  0.02357964
199802	 -0.12011072	 -0.00065785	  0.07538767
199803	 -0.05901035	 -0.00799624	 -0.03254065
199804	  0.04140759	  0.09565266	  0.00497198
199805	  0.00691948	  0.01315258	 -0.00767628
199806	 -0.04217002	 -0.03124441	  0.02194740
199807	 -0.05127160	  0.00528570	  0.00792674
199808	 -0.05158333	  0.01112149	 -0.03482823
199809	 -0.27408101	 -0.25712288	  0.05509535
199810	 -0.04391960	  0.05880409	  0.00950975
199811	  0.04820277	  0.11742467	  0.00163953
199812	 -0.14833407	 -0.10788602	  0.04828456
199901	  0.06342531	  0.06629948	  0.05100621
199902	 -0.08654181	 -0.06341193	  0.02094412
199903	 -0.06150471	 -0.00628188	 -0.00301624
199904	  0.19802355	  0.27847604	  0.08776775
199905	 -0.13408331	 -0.14065244	 -0.00719324
199906	  0.05855012	  0.06122667	  0.04276485
199907	  0.06703473	  0.05392669	 -0.01607323
199908	  0.05135435	 -0.01567142	 -0.00433054
199909	 -0.04828547	 -0.07648436	 -0.03079953
