Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/21/2020,ProShares Ultra QQQ,QLD,33.53615,33.58925,-0.15809,-0.0531,77000,2582283550
01/17/2020,ProShares Ultra QQQ,QLD,33.58925,33.24085,1.04811,0.3484,76800,2579654400
01/16/2020,ProShares Ultra QQQ,QLD,33.24085,32.607275,1.94305,0.633575,76800,2552897280
01/15/2020,ProShares Ultra QQQ,QLD,32.607275,32.592925,0.04403,0.01435,77200,2517281630
01/14/2020,ProShares Ultra QQQ,QLD,32.592925,32.8635,-0.82333,-0.270575,76600,2496618055
01/13/2020,ProShares Ultra QQQ,QLD,32.8635,32.12345,2.30377,0.74005,76600,2517344100
01/10/2020,ProShares Ultra QQQ,QLD,32.12345,32.291425,-0.52018,-0.167975,76600,2460656270
01/09/2020,ProShares Ultra QQQ,QLD,32.291425,31.747575,1.71304,0.54385,76600,2473523155
01/08/2020,ProShares Ultra QQQ,QLD,31.747575,31.2831,1.48475,0.464475,76600,2431864245
01/07/2020,ProShares Ultra QQQ,QLD,31.2831,31.293625,-0.03363,-0.010525,76600,2396285460
01/06/2020,ProShares Ultra QQQ,QLD,31.293625,30.913075,1.23103,0.38055,76600,2397091675
01/03/2020,ProShares Ultra QQQ,QLD,30.913075,31.47305,-1.77922,-0.559975,76200,2355576315
01/02/2020,ProShares Ultra QQQ,QLD,31.47305,30.4941,3.21029,0.97895,76200,2398246410
12/31/2019,ProShares Ultra QQQ,QLD,30.4941,30.339725,0.50882,0.154375,76000,2317551600
12/30/2019,ProShares Ultra QQQ,QLD,30.339725,30.77035,-1.39948,-0.430625,76400,2317954990
12/27/2019,ProShares Ultra QQQ,QLD,30.77035,30.824825,-0.17672,-0.054475,77400,2381625090
12/26/2019,ProShares Ultra QQQ,QLD,30.824825,30.2844,1.78450,0.540425,77800,2398171385
12/24/2019,ProShares Ultra QQQ,QLD,30.2844,30.273225,0.03691,0.011175,77800,2356126320
12/23/2019,ProShares Ultra QQQ,QLD,30.273225,30.15495,0.39222,0.118275,77400,2343147615
12/20/2019,ProShares Ultra QQQ,QLD,30.15495,29.89435,0.87174,0.2606,77400,2333993130
12/19/2019,ProShares Ultra QQQ,QLD,29.89435,29.487175,1.38085,0.407175,76800,2295886080
12/18/2019,ProShares Ultra QQQ,QLD,29.487175,29.455,0.10923,0.032175,76800,2264615040
12/17/2019,ProShares Ultra QQQ,QLD,29.455,29.42,0.11897,0.035,76600,2256253000
12/16/2019,ProShares Ultra QQQ,QLD,29.42,28.8625,1.93157,0.5575,76800,2259456000
12/13/2019,ProShares Ultra QQQ,QLD,28.8625,28.72,0.49617,0.1425,76800,2216640000
12/12/2019,ProShares Ultra QQQ,QLD,28.72,28.285,1.53792,0.435,76600,2199952000
12/11/2019,ProShares Ultra QQQ,QLD,28.285,27.9675,1.13525,0.3175,76400,2160974000
12/10/2019,ProShares Ultra QQQ,QLD,27.9675,28.025,-0.20517,-0.0575,76000,2125530000
12/09/2019,ProShares Ultra QQQ,QLD,28.025,28.2625,-0.84034,-0.2375,76000,2129900000
12/06/2019,ProShares Ultra QQQ,QLD,28.2625,27.6725,2.13208,0.59,76000,2147950000
12/05/2019,ProShares Ultra QQQ,QLD,27.6725,27.5875,0.30811,0.085,76000,2103110000
12/04/2019,ProShares Ultra QQQ,QLD,27.5875,27.3075,1.02536,0.28,76000,2096650000
12/03/2019,ProShares Ultra QQQ,QLD,27.3075,27.68,-1.34574,-0.3725,76000,2075370000
12/02/2019,ProShares Ultra QQQ,QLD,27.68,28.315,-2.24263,-0.635,76000,2103680000
11/29/2019,ProShares Ultra QQQ,QLD,28.315,28.5925,-0.97053,-0.2775,76000,2151940000
11/27/2019,ProShares Ultra QQQ,QLD,28.5925,28.2025,1.38286,0.39,76000,2173030000
11/26/2019,ProShares Ultra QQQ,QLD,28.2025,28.11,0.32906,0.0925,76000,2143390000
11/25/2019,ProShares Ultra QQQ,QLD,28.11,27.4525,2.39505,0.6575,76000,2136360000
11/22/2019,ProShares Ultra QQQ,QLD,27.4525,27.4125,0.14592,0.04,76000,2086390000
11/21/2019,ProShares Ultra QQQ,QLD,27.4125,27.54,-0.46296,-0.1275,76000,2083350000
11/20/2019,ProShares Ultra QQQ,QLD,27.54,27.885,-1.23722,-0.345,76000,2093040000
11/19/2019,ProShares Ultra QQQ,QLD,27.885,27.8175,0.24265,0.0675,76000,2119260000
11/18/2019,ProShares Ultra QQQ,QLD,27.8175,27.7375,0.28842,0.08,76000,2114130000
11/15/2019,ProShares Ultra QQQ,QLD,27.7375,27.3525,1.40755,0.385,76000,2108050000
11/14/2019,ProShares Ultra QQQ,QLD,27.3525,27.3675,-0.05481,-0.015,76600,2095201500
11/13/2019,ProShares Ultra QQQ,QLD,27.3675,27.3925,-0.09127,-0.025,76400,2090877000
11/12/2019,ProShares Ultra QQQ,QLD,27.3925,27.245,0.54138,0.1475,76200,2087308500
11/11/2019,ProShares Ultra QQQ,QLD,27.245,27.3375,-0.33836,-0.0925,76200,2076069000
11/08/2019,ProShares Ultra QQQ,QLD,27.3375,27.1025,0.86708,0.235,75800,2072182500
11/07/2019,ProShares Ultra QQQ,QLD,27.1025,26.9325,0.63121,0.17,75800,2054369500
11/06/2019,ProShares Ultra QQQ,QLD,26.9325,27.0225,-0.33306,-0.09,75800,2041483500
11/05/2019,ProShares Ultra QQQ,QLD,27.0225,27.025,-0.00925,-0.0025,75600,2042901000
11/04/2019,ProShares Ultra QQQ,QLD,27.025,26.705,1.19828,0.32,75600,2043090000
11/01/2019,ProShares Ultra QQQ,QLD,26.705,26.2075,1.89831,0.4975,75600,2018898000
10/31/2019,ProShares Ultra QQQ,QLD,26.2075,26.205,0.00954,0.0025,75600,1981287000
10/30/2019,ProShares Ultra QQQ,QLD,26.205,25.97,0.90489,0.235,75600,1981098000
10/29/2019,ProShares Ultra QQQ,QLD,25.97,26.385,-1.57286,-0.415,75600,1963332000
10/28/2019,ProShares Ultra QQQ,QLD,26.385,25.865,2.01044,0.52,75600,1994706000
10/25/2019,ProShares Ultra QQQ,QLD,25.865,25.465,1.57078,0.4,75600,1955394000
10/24/2019,ProShares Ultra QQQ,QLD,25.465,24.9825,1.93135,0.4825,75600,1925154000
10/23/2019,ProShares Ultra QQQ,QLD,24.9825,24.89,0.37164,0.0925,75600,1888677000
10/22/2019,ProShares Ultra QQQ,QLD,24.89,25.315,-1.67885,-0.425,75600,1881684000
10/21/2019,ProShares Ultra QQQ,QLD,25.315,24.8625,1.82001,0.4525,75600,1913814000
10/18/2019,ProShares Ultra QQQ,QLD,24.8625,25.335,-1.86501,-0.4725,75600,1879605000
10/17/2019,ProShares Ultra QQQ,QLD,25.335,25.2025,0.52574,0.1325,75800,1920393000
10/16/2019,ProShares Ultra QQQ,QLD,25.2025,25.3475,-0.57205,-0.145,75800,1910349500
10/15/2019,ProShares Ultra QQQ,QLD,25.3475,24.7175,2.54880,0.63,75800,1921340500
10/14/2019,ProShares Ultra QQQ,QLD,24.7175,24.7275,-0.04044,-0.01,75800,1873586500
10/11/2019,ProShares Ultra QQQ,QLD,24.7275,24.0875,2.65698,0.64,75800,1874344500
10/10/2019,ProShares Ultra QQQ,QLD,24.0875,23.78,1.29310,0.3075,75800,1825832500
10/09/2019,ProShares Ultra QQQ,QLD,23.78,23.2625,2.22461,0.5175,76000,1807280000
10/08/2019,ProShares Ultra QQQ,QLD,23.2625,24.0125,-3.12337,-0.75,75800,1763297500
10/07/2019,ProShares Ultra QQQ,QLD,24.0125,24.1925,-0.74403,-0.18,75800,1820147500
10/04/2019,ProShares Ultra QQQ,QLD,24.1925,23.485,3.01256,0.7075,75600,1828953000
10/03/2019,ProShares Ultra QQQ,QLD,23.485,22.9525,2.32001,0.5325,75800,1780163000
10/02/2019,ProShares Ultra QQQ,QLD,22.9525,23.78,-3.47981,-0.8275,75800,1739799500
10/01/2019,ProShares Ultra QQQ,QLD,23.78,24.185,-1.67459,-0.405,75600,1797768000
09/30/2019,ProShares Ultra QQQ,QLD,24.185,23.7625,1.77801,0.4225,76400,1847734000
09/27/2019,ProShares Ultra QQQ,QLD,23.7625,24.3325,-2.34255,-0.57,76400,1815455000
09/26/2019,ProShares Ultra QQQ,QLD,24.3325,24.535,-0.82535,-0.2025,76400,1859003000
09/25/2019,ProShares Ultra QQQ,QLD,24.535,23.9625,2.38915,0.5725,76400,1874474000
09/24/2019,ProShares Ultra QQQ,QLD,23.9625,24.645,-2.76932,-0.6825,76400,1830735000
09/23/2019,ProShares Ultra QQQ,QLD,24.645,24.6725,-0.11146,-0.0275,76600,1887807000
09/20/2019,ProShares Ultra QQQ,QLD,24.6725,25.1725,-1.98629,-0.5,76600,1889913500
09/19/2019,ProShares Ultra QQQ,QLD,25.1725,25.095,0.30883,0.0775,77200,1943317000
09/18/2019,ProShares Ultra QQQ,QLD,25.095,25.1025,-0.02988,-0.0075,77200,1937334000
09/17/2019,ProShares Ultra QQQ,QLD,25.1025,24.8725,0.92472,0.23,77000,1932892500
09/16/2019,ProShares Ultra QQQ,QLD,24.8725,25.13,-1.02467,-0.2575,77000,1915182500
09/13/2019,ProShares Ultra QQQ,QLD,25.13,25.29,-0.63266,-0.16,77000,1935010000
09/12/2019,ProShares Ultra QQQ,QLD,25.29,25.0975,0.76701,0.1925,77000,1947330000
09/11/2019,ProShares Ultra QQQ,QLD,25.0975,24.635,1.87741,0.4625,77000,1932507500
09/10/2019,ProShares Ultra QQQ,QLD,24.635,24.7525,-0.47470,-0.1175,77200,1901822000
09/09/2019,ProShares Ultra QQQ,QLD,24.7525,24.8825,-0.52246,-0.13,77200,1910893000
09/06/2019,ProShares Ultra QQQ,QLD,24.8825,24.945,-0.25055,-0.0625,77000,1915952500
09/05/2019,ProShares Ultra QQQ,QLD,24.945,24.0525,3.71063,0.8925,76800,1915776000
09/04/2019,ProShares Ultra QQQ,QLD,24.0525,23.3825,2.86539,0.67,76800,1847232000
09/03/2019,ProShares Ultra QQQ,QLD,23.3825,23.885,-2.10383,-0.5025,76800,1795776000
08/30/2019,ProShares Ultra QQQ,QLD,23.885,23.9625,-0.32342,-0.0775,76800,1834368000
08/29/2019,ProShares Ultra QQQ,QLD,23.9625,23.265,2.99807,0.6975,77200,1849905000
08/28/2019,ProShares Ultra QQQ,QLD,23.265,23.1275,0.59453,0.1375,77400,1800711000
08/27/2019,ProShares Ultra QQQ,QLD,23.1275,23.1925,-0.28026,-0.065,77400,1790068500
08/26/2019,ProShares Ultra QQQ,QLD,23.1925,22.53,2.94052,0.6625,77600,1799738000
08/23/2019,ProShares Ultra QQQ,QLD,22.53,24.045,-6.30069,-1.515,77600,1748328000
08/22/2019,ProShares Ultra QQQ,QLD,24.045,24.2125,-0.69179,-0.1675,77800,1870701000
08/21/2019,ProShares Ultra QQQ,QLD,24.2125,23.785,1.79735,0.4275,77800,1883732500
08/20/2019,ProShares Ultra QQQ,QLD,23.785,24.1325,-1.43997,-0.3475,77800,1850473000
08/19/2019,ProShares Ultra QQQ,QLD,24.1325,23.42,3.04227,0.7125,77800,1877508500
08/16/2019,ProShares Ultra QQQ,QLD,23.42,22.6975,3.18317,0.7225,77600,1817392000
08/15/2019,ProShares Ultra QQQ,QLD,22.6975,22.7375,-0.17592,-0.04,77600,1761326000
08/14/2019,ProShares Ultra QQQ,QLD,22.7375,24.205,-6.06280,-1.4675,77400,1759882500
08/13/2019,ProShares Ultra QQQ,QLD,24.205,23.185,4.39940,1.02,77400,1873467000
08/12/2019,ProShares Ultra QQQ,QLD,23.185,23.7175,-2.24518,-0.5325,78200,1813067000
08/09/2019,ProShares Ultra QQQ,QLD,23.7175,24.19,-1.95329,-0.4725,78200,1854708500
08/08/2019,ProShares Ultra QQQ,QLD,24.19,23.1425,4.52630,1.0475,78200,1891658000
08/07/2019,ProShares Ultra QQQ,QLD,23.1425,22.9475,0.84977,0.195,78200,1809743500
08/06/2019,ProShares Ultra QQQ,QLD,22.9475,22.31,2.85746,0.6375,78000,1789905000
08/05/2019,ProShares Ultra QQQ,QLD,22.31,24.0425,-7.20599,-1.7325,78800,1758028000
08/02/2019,ProShares Ultra QQQ,QLD,24.0425,24.7375,-2.80950,-0.695,78800,1894549000
08/01/2019,ProShares Ultra QQQ,QLD,24.7375,25.04,-1.20807,-0.3025,79400,1964157500
07/31/2019,ProShares Ultra QQQ,QLD,25.04,25.7175,-2.63439,-0.6775,79600,1993184000
07/30/2019,ProShares Ultra QQQ,QLD,25.7175,25.9525,-0.90550,-0.235,79600,2047113000
07/29/2019,ProShares Ultra QQQ,QLD,25.9525,26.1375,-0.70780,-0.185,79600,2065819000
07/26/2019,ProShares Ultra QQQ,QLD,26.1375,25.5825,2.16945,0.555,79600,2080545000
07/25/2019,ProShares Ultra QQQ,QLD,25.5825,26.1125,-2.02968,-0.53,79600,2036367000
07/24/2019,ProShares Ultra QQQ,QLD,26.1125,25.7525,1.39792,0.36,79600,2078555000
07/23/2019,ProShares Ultra QQQ,QLD,25.7525,25.435,1.24828,0.3175,79600,2049899000
07/22/2019,ProShares Ultra QQQ,QLD,25.435,24.9975,1.75018,0.4375,79600,2024626000
07/19/2019,ProShares Ultra QQQ,QLD,24.9975,25.4375,-1.72973,-0.44,79800,1994800500
07/18/2019,ProShares Ultra QQQ,QLD,25.4375,25.35,0.34517,0.0875,80000,2035000000
07/17/2019,ProShares Ultra QQQ,QLD,25.35,25.6025,-0.98623,-0.2525,80000,2028000000
07/16/2019,ProShares Ultra QQQ,QLD,25.6025,25.8625,-1.00532,-0.26,80000,2048200000
07/15/2019,ProShares Ultra QQQ,QLD,25.8625,25.7125,0.58337,0.15,80000,2069000000
07/12/2019,ProShares Ultra QQQ,QLD,25.7125,25.4175,1.16062,0.295,80000,2057000000
07/11/2019,ProShares Ultra QQQ,QLD,25.4175,25.4675,-0.19633,-0.05,80000,2033400000
07/10/2019,ProShares Ultra QQQ,QLD,25.4675,24.98,1.95156,0.4875,80000,2037400000
07/09/2019,ProShares Ultra QQQ,QLD,24.98,24.7225,1.04156,0.2575,80000,1998400000
07/08/2019,ProShares Ultra QQQ,QLD,24.7225,25.08,-1.42544,-0.3575,80000,1977800000
07/05/2019,ProShares Ultra QQQ,QLD,25.08,25.1875,-0.42680,-0.1075,79200,1986336000
07/03/2019,ProShares Ultra QQQ,QLD,25.1875,24.8175,1.49088,0.37,79000,1989812500
07/02/2019,ProShares Ultra QQQ,QLD,24.8175,24.6175,0.81243,0.2,79000,1960582500
07/01/2019,ProShares Ultra QQQ,QLD,24.6175,24.01,2.53020,0.6075,79000,1944782500
06/28/2019,ProShares Ultra QQQ,QLD,24.01,23.9275,0.34479,0.0825,79000,1896790000
06/27/2019,ProShares Ultra QQQ,QLD,23.9275,23.745,0.76858,0.1825,79000,1890272500
06/26/2019,ProShares Ultra QQQ,QLD,23.745,23.5275,0.92445,0.2175,79000,1875855000
06/25/2019,ProShares Ultra QQQ,QLD,23.5275,24.37,-3.45712,-0.8425,79000,1858672500
06/24/2019,ProShares Ultra QQQ,QLD,24.37,24.4075,-0.15364,-0.0375,79000,1925230000
06/21/2019,ProShares Ultra QQQ,QLD,24.4075,24.465,-0.23503,-0.0575,78800,1923311000
06/20/2019,ProShares Ultra QQQ,QLD,24.465,24.03,1.81024,0.435,79200,1937628000
06/19/2019,ProShares Ultra QQQ,QLD,24.03,23.8325,0.82870,0.1975,79000,1898370000
06/18/2019,ProShares Ultra QQQ,QLD,23.8325,23.165,2.88150,0.6675,78200,1863701500
06/17/2019,ProShares Ultra QQQ,QLD,23.165,22.88,1.24563,0.285,78200,1811503000
06/14/2019,ProShares Ultra QQQ,QLD,22.88,23.0775,-0.85581,-0.1975,78200,1789216000
06/13/2019,ProShares Ultra QQQ,QLD,23.0775,22.8375,1.05090,0.24,78200,1804660500
06/12/2019,ProShares Ultra QQQ,QLD,22.8375,23.0975,-1.12566,-0.26,78200,1785892500
06/11/2019,ProShares Ultra QQQ,QLD,23.0975,23.025,0.31488,0.0725,78200,1806224500
06/10/2019,ProShares Ultra QQQ,QLD,23.025,22.515,2.26516,0.51,78200,1800555000
06/07/2019,ProShares Ultra QQQ,QLD,22.515,21.675,3.87543,0.84,78200,1760673000
06/06/2019,ProShares Ultra QQQ,QLD,21.675,21.3475,1.53414,0.3275,78200,1694985000
06/05/2019,ProShares Ultra QQQ,QLD,21.3475,21.03,1.50975,0.3175,78200,1669374500
06/04/2019,ProShares Ultra QQQ,QLD,21.03,19.9475,5.42675,1.0825,79000,1661370000
06/03/2019,ProShares Ultra QQQ,QLD,19.9475,20.8325,-4.24817,-0.885,79000,1575852500
05/31/2019,ProShares Ultra QQQ,QLD,20.8325,21.5325,-3.25090,-0.7,81200,1691599000
05/30/2019,ProShares Ultra QQQ,QLD,21.5325,21.3625,0.79579,0.17,81200,1748439000
05/29/2019,ProShares Ultra QQQ,QLD,21.3625,21.73,-1.69121,-0.3675,81200,1734635000
05/28/2019,ProShares Ultra QQQ,QLD,21.73,21.8725,-0.65150,-0.1425,81800,1777514000
05/24/2019,ProShares Ultra QQQ,QLD,21.8725,21.915,-0.19393,-0.0425,82400,1802294000
05/23/2019,ProShares Ultra QQQ,QLD,21.915,22.61,-3.07386,-0.695,82400,1805796000
05/22/2019,ProShares Ultra QQQ,QLD,22.61,22.8,-0.83333,-0.19,82600,1867586000
05/21/2019,ProShares Ultra QQQ,QLD,22.8,22.3475,2.02483,0.4525,82800,1887840000
05/20/2019,ProShares Ultra QQQ,QLD,22.3475,23.1325,-3.39349,-0.785,82800,1850373000
05/17/2019,ProShares Ultra QQQ,QLD,23.1325,23.61,-2.02245,-0.4775,82800,1915371000
05/16/2019,ProShares Ultra QQQ,QLD,23.61,23.14,2.03111,0.47,82400,1945464000
05/15/2019,ProShares Ultra QQQ,QLD,23.14,22.5075,2.81017,0.6325,82000,1897480000
05/14/2019,ProShares Ultra QQQ,QLD,22.5075,22.0375,2.13273,0.47,82000,1845615000
05/13/2019,ProShares Ultra QQQ,QLD,22.0375,23.68,-6.93623,-1.6425,81800,1802667500
05/10/2019,ProShares Ultra QQQ,QLD,23.68,23.6375,0.17980,0.0425,81600,1932288000
05/09/2019,ProShares Ultra QQQ,QLD,23.6375,23.865,-0.95328,-0.2275,82200,1943002500
05/08/2019,ProShares Ultra QQQ,QLD,23.865,24.0075,-0.59356,-0.1425,82200,1961703000
05/07/2019,ProShares Ultra QQQ,QLD,24.0075,24.995,-3.95079,-0.9875,82200,1973416500
05/06/2019,ProShares Ultra QQQ,QLD,24.995,25.32,-1.28357,-0.325,82200,2054589000
05/03/2019,ProShares Ultra QQQ,QLD,25.32,24.545,3.15747,0.775,82600,2091432000
05/02/2019,ProShares Ultra QQQ,QLD,24.545,24.735,-0.76814,-0.19,82600,2027417000
05/01/2019,ProShares Ultra QQQ,QLD,24.735,24.9225,-0.75233,-0.1875,82600,2043111000
04/30/2019,ProShares Ultra QQQ,QLD,24.9225,25.3,-1.49209,-0.3775,82600,2058598500
04/29/2019,ProShares Ultra QQQ,QLD,25.3,25.2225,0.30727,0.0775,82600,2089780000
04/26/2019,ProShares Ultra QQQ,QLD,25.2225,25.1625,0.23845,0.06,82600,2083378500
04/25/2019,ProShares Ultra QQQ,QLD,25.1625,24.9625,0.80120,0.2,82600,2078422500
04/24/2019,ProShares Ultra QQQ,QLD,24.9625,25.1325,-0.67642,-0.17,82600,2061902500
04/23/2019,ProShares Ultra QQQ,QLD,25.1325,24.5175,2.50841,0.615,82600,2075944500
04/22/2019,ProShares Ultra QQQ,QLD,24.5175,24.3725,0.59493,0.145,82600,2025145500
04/18/2019,ProShares Ultra QQQ,QLD,24.3725,24.3175,0.22617,0.055,82600,2013168500
04/17/2019,ProShares Ultra QQQ,QLD,24.3175,24.1625,0.64149,0.155,83800,2037806500
04/16/2019,ProShares Ultra QQQ,QLD,24.1625,24.0025,0.66660,0.16,83800,2024817500
04/15/2019,ProShares Ultra QQQ,QLD,24.0025,24,0.01042,0.0025,83800,2011409500
04/12/2019,ProShares Ultra QQQ,QLD,24,23.7925,0.87212,0.2075,84000,2016000000
04/11/2019,ProShares Ultra QQQ,QLD,23.7925,23.905,-0.47061,-0.1125,84000,1998570000
04/10/2019,ProShares Ultra QQQ,QLD,23.905,23.6425,1.11029,0.2625,84000,2008020000
04/09/2019,ProShares Ultra QQQ,QLD,23.6425,23.8375,-0.81804,-0.195,83600,1976513000
04/08/2019,ProShares Ultra QQQ,QLD,23.8375,23.71,0.53775,0.1275,83600,1992815000
04/05/2019,ProShares Ultra QQQ,QLD,23.71,23.475,1.00106,0.235,83600,1982156000
04/04/2019,ProShares Ultra QQQ,QLD,23.475,23.4975,-0.09575,-0.0225,83600,1962510000
04/03/2019,ProShares Ultra QQQ,QLD,23.4975,23.2225,1.18420,0.275,83600,1964391000
04/02/2019,ProShares Ultra QQQ,QLD,23.2225,23.0825,0.60652,0.14,83000,1927467500
04/01/2019,ProShares Ultra QQQ,QLD,23.0825,22.48,2.68016,0.6025,82600,1906614500
03/29/2019,ProShares Ultra QQQ,QLD,22.48,22.1325,1.57009,0.3475,82600,1856848000
03/28/2019,ProShares Ultra QQQ,QLD,22.1325,22.06,0.32865,0.0725,82600,1828144500
03/27/2019,ProShares Ultra QQQ,QLD,22.06,22.325,-1.18701,-0.265,81800,1804508000
03/26/2019,ProShares Ultra QQQ,QLD,22.325,22.12,0.92676,0.205,81800,1826185000
03/25/2019,ProShares Ultra QQQ,QLD,22.12,22.1825,-0.28175,-0.0625,81800,1809416000
03/22/2019,ProShares Ultra QQQ,QLD,22.1825,23.22,-4.46813,-1.0375,83200,1845584000
03/21/2019,ProShares Ultra QQQ,QLD,23.22,22.5375,3.02829,0.6825,83400,1936548000
03/20/2019,ProShares Ultra QQQ,QLD,22.5375,22.36,0.79383,0.1775,83400,1879627500
03/19/2019,ProShares Ultra QQQ,QLD,22.36,22.22,0.63006,0.14,83400,1864824000
03/18/2019,ProShares Ultra QQQ,QLD,22.22,22.1075,0.50888,0.1125,83400,1853148000
03/15/2019,ProShares Ultra QQQ,QLD,22.1075,21.7225,1.77236,0.385,83200,1839344000
03/14/2019,ProShares Ultra QQQ,QLD,21.7225,21.8075,-0.38977,-0.085,83400,1811656500
03/13/2019,ProShares Ultra QQQ,QLD,21.8075,21.4775,1.53649,0.33,83400,1818745500
03/12/2019,ProShares Ultra QQQ,QLD,21.4775,21.2575,1.03493,0.22,83400,1791223500
03/11/2019,ProShares Ultra QQQ,QLD,21.2575,20.4,4.20343,0.8575,83400,1772875500
03/08/2019,ProShares Ultra QQQ,QLD,20.4,20.4675,-0.32979,-0.0675,83400,1701360000
03/07/2019,ProShares Ultra QQQ,QLD,20.4675,20.975,-2.41955,-0.5075,84800,1735644000
03/06/2019,ProShares Ultra QQQ,QLD,20.975,21.235,-1.22439,-0.26,84800,1778680000
03/05/2019,ProShares Ultra QQQ,QLD,21.235,21.2025,0.15328,0.0325,84800,1800728000
03/04/2019,ProShares Ultra QQQ,QLD,21.2025,21.2075,-0.02358,-0.005,84800,1797972000
03/01/2019,ProShares Ultra QQQ,QLD,21.2075,20.895,1.49557,0.3125,84800,1798396000
02/28/2019,ProShares Ultra QQQ,QLD,20.895,21.005,-0.52368,-0.11,84800,1771896000
02/27/2019,ProShares Ultra QQQ,QLD,21.005,21.0425,-0.17821,-0.0375,84800,1781224000
02/26/2019,ProShares Ultra QQQ,QLD,21.0425,20.9975,0.21431,0.045,84200,1771778500
02/25/2019,ProShares Ultra QQQ,QLD,20.9975,20.8525,0.69536,0.145,83800,1759590500
02/22/2019,ProShares Ultra QQQ,QLD,20.8525,20.535,1.54614,0.3175,83200,1734928000
02/21/2019,ProShares Ultra QQQ,QLD,20.535,20.7,-0.79710,-0.165,83400,1712619000
02/20/2019,ProShares Ultra QQQ,QLD,20.7,20.7075,-0.03622,-0.0075,83400,1726380000
02/19/2019,ProShares Ultra QQQ,QLD,20.7075,20.6425,0.31488,0.065,83400,1727005500
02/15/2019,ProShares Ultra QQQ,QLD,20.6425,20.455,0.91665,0.1875,83200,1717456000
02/14/2019,ProShares Ultra QQQ,QLD,20.455,20.4175,0.18367,0.0375,83400,1705947000
02/13/2019,ProShares Ultra QQQ,QLD,20.4175,20.41,0.03675,0.0075,82400,1682402000
02/12/2019,ProShares Ultra QQQ,QLD,20.41,19.81,3.02877,0.6,82000,1673620000
02/11/2019,ProShares Ultra QQQ,QLD,19.81,19.8375,-0.13863,-0.0275,82000,1624420000
02/08/2019,ProShares Ultra QQQ,QLD,19.8375,19.775,0.31606,0.0625,82000,1626675000
02/07/2019,ProShares Ultra QQQ,QLD,19.775,20.3175,-2.67011,-0.5425,82600,1633415000
02/06/2019,ProShares Ultra QQQ,QLD,20.3175,20.4575,-0.68435,-0.14,82800,1682289000
02/05/2019,ProShares Ultra QQQ,QLD,20.4575,20.095,1.80393,0.3625,82800,1693881000
02/04/2019,ProShares Ultra QQQ,QLD,20.095,19.615,2.44711,0.48,82800,1663866000
02/01/2019,ProShares Ultra QQQ,QLD,19.615,19.795,-0.90932,-0.18,82800,1624122000
01/31/2019,ProShares Ultra QQQ,QLD,19.795,19.24,2.88462,0.555,82800,1639026000
01/30/2019,ProShares Ultra QQQ,QLD,19.24,18.275,5.28044,0.965,82400,1585376000
01/29/2019,ProShares Ultra QQQ,QLD,18.275,18.635,-1.93185,-0.36,82800,1513170000
01/28/2019,ProShares Ultra QQQ,QLD,18.635,19.1425,-2.65117,-0.5075,82800,1542978000
01/25/2019,ProShares Ultra QQQ,QLD,19.1425,18.675,2.50335,0.4675,82800,1584999000
01/24/2019,ProShares Ultra QQQ,QLD,18.675,18.44,1.27440,0.235,83000,1550025000
01/23/2019,ProShares Ultra QQQ,QLD,18.44,18.3775,0.34009,0.0625,83400,1537896000
01/22/2019,ProShares Ultra QQQ,QLD,18.3775,19.155,-4.05899,-0.7775,84800,1558412000
01/18/2019,ProShares Ultra QQQ,QLD,19.155,18.7875,1.95609,0.3675,84800,1624344000
01/17/2019,ProShares Ultra QQQ,QLD,18.7875,18.5175,1.45808,0.27,85200,1600695000
01/16/2019,ProShares Ultra QQQ,QLD,18.5175,18.525,-0.04049,-0.0075,85400,1581394500
01/15/2019,ProShares Ultra QQQ,QLD,18.525,17.8275,3.91249,0.6975,85400,1582035000
01/14/2019,ProShares Ultra QQQ,QLD,17.8275,18.16,-1.83095,-0.3325,85600,1526034000
01/11/2019,ProShares Ultra QQQ,QLD,18.16,18.2725,-0.61568,-0.1125,85600,1554496000
01/10/2019,ProShares Ultra QQQ,QLD,18.2725,18.17,0.56412,0.1025,86000,1571435000
01/09/2019,ProShares Ultra QQQ,QLD,18.17,17.9,1.50838,0.27,86000,1562620000
01/08/2019,ProShares Ultra QQQ,QLD,17.9,17.5625,1.92171,0.3375,85200,1525080000
01/07/2019,ProShares Ultra QQQ,QLD,17.5625,17.205,2.07788,0.3575,85200,1496325000
01/04/2019,ProShares Ultra QQQ,QLD,17.205,15.8,8.89241,1.405,85800,1476189000
01/03/2019,ProShares Ultra QQQ,QLD,15.8,16.9325,-6.68832,-1.1325,87000,1374600000
01/02/2019,ProShares Ultra QQQ,QLD,16.9325,16.775,0.93890,0.1575,87200,1476514000
12/31/2018,ProShares Ultra QQQ,QLD,16.775,16.5325,1.46681,0.2425,87000,1459425000
12/28/2018,ProShares Ultra QQQ,QLD,16.5325,16.55,-0.10574,-0.0175,88200,1458166500
12/27/2018,ProShares Ultra QQQ,QLD,16.55,16.42,0.79172,0.13,88400,1463020000
12/26/2018,ProShares Ultra QQQ,QLD,16.42,14.6275,12.25432,1.7925,87400,1435108000
12/24/2018,ProShares Ultra QQQ,QLD,14.6275,15.3825,-4.90817,-0.755,87200,1275518000
