Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/05/2024,ProShares UltraShort Dow30,DXD,34.4036,34.4369,-0.09670,-0.0333,2459.79,84625493.6296
01/04/2024,ProShares UltraShort Dow30,DXD,34.4369,34.4459,-0.02613,-0.009,2459.79,84707404.5034
01/03/2024,ProShares UltraShort Dow30,DXD,34.4459,33.9252,1.53485,0.5207,2459.79,84729542.5774
01/02/2024,ProShares UltraShort Dow30,DXD,33.9252,33.9544,-0.08600,-0.0292,2409.79,81752472.0072
12/29/2023,ProShares UltraShort Dow30,DXD,33.9544,33.8984,0.16520,0.056,2409.79,81822837.7584
12/28/2023,ProShares UltraShort Dow30,DXD,33.8984,33.9557,-0.16875,-0.0573,2359.79,79992969.7424
12/27/2023,ProShares UltraShort Dow30,DXD,33.9557,34.1462,-0.55790,-0.1905,2359.79,80128185.4802
12/26/2023,ProShares UltraShort Dow30,DXD,34.1462,34.4173,-0.78769,-0.2711,2359.79,80577724.7132
12/22/2023,ProShares UltraShort Dow30,DXD,34.4173,34.3717,0.13267,0.0456,2409.79,82938327.6978
12/21/2023,ProShares UltraShort Dow30,DXD,34.3717,34.939,-1.62369,-0.5673,2359.79,81109856.4562
12/20/2023,ProShares UltraShort Dow30,DXD,34.939,34.448,1.42534,0.491,2259.79,78954663.054
12/19/2023,ProShares UltraShort Dow30,DXD,34.448,34.9075,-1.31634,-0.4595,2259.79,77845108.128
12/18/2023,ProShares UltraShort Dow30,DXD,34.9075,34.8906,0.04844,0.0169,2259.79,78883479.795
12/15/2023,ProShares UltraShort Dow30,DXD,34.8906,34.9828,-0.26356,-0.0922,2209.79,77100759.4116
12/14/2023,ProShares UltraShort Dow30,DXD,34.9828,35.2618,-0.79122,-0.279,2159.79,75555361.6808
12/13/2023,ProShares UltraShort Dow30,DXD,35.2618,36.2646,-2.76523,-1.0028,2159.79,76157941.9748
12/12/2023,ProShares UltraShort Dow30,DXD,36.2646,36.5984,-0.91206,-0.3338,2209.79,80137005.3756
12/11/2023,ProShares UltraShort Dow30,DXD,36.5984,36.8979,-0.81170,-0.2995,2209.79,80874631.9424
12/08/2023,ProShares UltraShort Dow30,DXD,36.8979,37.1559,-0.69437,-0.258,2209.79,81536462.8494
12/07/2023,ProShares UltraShort Dow30,DXD,37.1559,37.2723,-0.31230,-0.1164,2209.79,82106587.6374
12/06/2023,ProShares UltraShort Dow30,DXD,37.2723,37.1138,0.42706,0.1585,2159.79,80500191.7278
12/05/2023,ProShares UltraShort Dow30,DXD,37.1138,36.9376,0.47702,0.1762,2159.79,80157865.6468
12/04/2023,ProShares UltraShort Dow30,DXD,36.9376,36.8333,0.28317,0.1043,2159.79,79777311.3536
12/01/2023,ProShares UltraShort Dow30,DXD,36.8333,37.4635,-1.68217,-0.6302,2159.79,79552045.6738
11/30/2023,ProShares UltraShort Dow30,DXD,37.4635,38.5911,-2.92192,-1.1276,2109.79,79039967.811
11/29/2023,ProShares UltraShort Dow30,DXD,38.5911,38.6852,-0.24325,-0.0941,2109.79,81418962.5046
11/28/2023,ProShares UltraShort Dow30,DXD,38.6852,38.8536,-0.43342,-0.1684,2109.79,81617493.3672
11/27/2023,ProShares UltraShort Dow30,DXD,38.8536,38.7072,0.37822,0.1464,2109.79,81972781.3296
11/24/2023,ProShares UltraShort Dow30,DXD,38.7072,38.9471,-0.61596,-0.2399,2109.79,81663908.6592
11/22/2023,ProShares UltraShort Dow30,DXD,38.9471,39.3234,-0.95694,-0.3763,2109.79,82170046.3206
11/21/2023,ProShares UltraShort Dow30,DXD,39.3234,39.157,0.42496,0.1664,2109.79,82963958.7924
11/20/2023,ProShares UltraShort Dow30,DXD,39.157,39.6138,-1.15313,-0.4568,2109.79,82612890.402
11/17/2023,ProShares UltraShort Dow30,DXD,39.6138,39.6023,0.02904,0.0115,2109.79,83576640.6468
11/16/2023,ProShares UltraShort Dow30,DXD,39.6023,39.537,0.16516,0.0653,2159.79,85532493.1078
11/15/2023,ProShares UltraShort Dow30,DXD,39.537,39.9078,-0.92914,-0.3708,2159.79,85391459.082
11/14/2023,ProShares UltraShort Dow30,DXD,39.9078,41.0646,-2.81702,-1.1568,2159.79,86192307.7308
11/13/2023,ProShares UltraShort Dow30,DXD,41.0646,41.1802,-0.28072,-0.1156,2159.79,88690748.1756
11/10/2023,ProShares UltraShort Dow30,DXD,41.1802,42.1422,-2.28275,-0.962,2159.79,88940419.4372
11/09/2023,ProShares UltraShort Dow30,DXD,42.1422,41.6067,1.28705,0.5355,2159.79,91018133.5692
11/08/2023,ProShares UltraShort Dow30,DXD,41.6067,41.5001,0.25687,0.1066,1959.79,81540228.1662
11/07/2023,ProShares UltraShort Dow30,DXD,41.5001,41.6239,-0.29743,-0.1238,2059.79,85481324.9786
11/06/2023,ProShares UltraShort Dow30,DXD,41.6239,41.6855,-0.14777,-0.0616,2059.79,85736326.4854
11/03/2023,ProShares UltraShort Dow30,DXD,41.6855,42.2246,-1.27674,-0.5391,1809.79,75441834.303
11/02/2023,ProShares UltraShort Dow30,DXD,42.2246,43.6645,-3.29764,-1.4399,1809.79,76417489.9356
11/01/2023,ProShares UltraShort Dow30,DXD,43.6645,44.2397,-1.30019,-0.5752,1809.79,79023400.797
10/31/2023,ProShares UltraShort Dow30,DXD,44.2397,44.5582,-0.71480,-0.3185,1859.79,82276374.7042
10/30/2023,ProShares UltraShort Dow30,DXD,44.5582,45.984,-3.10064,-1.4258,1859.79,82868716.5452
10/27/2023,ProShares UltraShort Dow30,DXD,45.984,44.9605,2.27644,1.0235,1859.79,85520399.424
10/26/2023,ProShares UltraShort Dow30,DXD,44.9605,44.2414,1.62540,0.7191,1859.79,83616908.453
10/25/2023,ProShares UltraShort Dow30,DXD,44.2414,43.9435,0.67792,0.2979,1859.79,82279536.3404
10/24/2023,ProShares UltraShort Dow30,DXD,43.9435,44.4801,-1.20638,-0.5366,1909.79,83922681.091
10/23/2023,ProShares UltraShort Dow30,DXD,44.4801,43.9502,1.20568,0.5299,1909.79,84947472.2586
10/20/2023,ProShares UltraShort Dow30,DXD,43.9502,43.214,1.70361,0.7362,1959.79,86132986.6572
