Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
06/14/2019,ProShares Ultra Dow30,DDM,46.93,46.96,-0.06388,-0.03,7500,351975000
06/13/2019,ProShares Ultra Dow30,DDM,46.96,46.59,0.79416,0.37,7500,352200000
06/12/2019,ProShares Ultra Dow30,DDM,46.59,46.75,-0.34225,-0.16,7500,349425000
06/11/2019,ProShares Ultra Dow30,DDM,46.75,46.81,-0.12818,-0.06,7500,350625000
06/10/2019,ProShares Ultra Dow30,DDM,46.81,46.54,0.58015,0.27,7500,351075000
06/07/2019,ProShares Ultra Dow30,DDM,46.54,45.6,2.06140,0.94,7500,349050000
06/06/2019,ProShares Ultra Dow30,DDM,45.6,44.96,1.42349,0.64,7500,342000000
06/05/2019,ProShares Ultra Dow30,DDM,44.96,44.22,1.67345,0.74,7500,337200000
06/04/2019,ProShares Ultra Dow30,DDM,44.22,42.47,4.12056,1.75,7500,331650000
06/03/2019,ProShares Ultra Dow30,DDM,42.47,42.44,0.07069,0.03,7500,318525000
05/31/2019,ProShares Ultra Dow30,DDM,42.44,43.66,-2.79432,-1.22,7500,318300000
05/30/2019,ProShares Ultra Dow30,DDM,43.66,43.5,0.36782,0.16,7500,327450000
05/29/2019,ProShares Ultra Dow30,DDM,43.5,44.26,-1.71713,-0.76,7500,326250000
05/28/2019,ProShares Ultra Dow30,DDM,44.26,45.13,-1.92776,-0.87,7500,331950000
05/24/2019,ProShares Ultra Dow30,DDM,45.13,44.75,0.84916,0.38,7500,338475000
05/23/2019,ProShares Ultra Dow30,DDM,44.75,45.76,-2.20717,-1.01,7500,335625000
05/22/2019,ProShares Ultra Dow30,DDM,45.76,46.13,-0.80208,-0.37,7500,343200000
05/21/2019,ProShares Ultra Dow30,DDM,46.13,45.43,1.54083,0.7,7500,345975000
05/20/2019,ProShares Ultra Dow30,DDM,45.43,45.73,-0.65602,-0.3,7500,340725000
05/17/2019,ProShares Ultra Dow30,DDM,45.73,46.09,-0.78108,-0.36,7500,342975000
05/16/2019,ProShares Ultra Dow30,DDM,46.09,45.3,1.74393,0.79,7550,347979500
05/15/2019,ProShares Ultra Dow30,DDM,45.3,44.89,0.91334,0.41,7600,344280000
05/14/2019,ProShares Ultra Dow30,DDM,44.89,44.16,1.65308,0.73,7600,341164000
05/13/2019,ProShares Ultra Dow30,DDM,44.16,46.39,-4.80707,-2.23,7600,335616000
05/10/2019,ProShares Ultra Dow30,DDM,46.39,45.93,1.00152,0.46,7900,366481000
05/09/2019,ProShares Ultra Dow30,DDM,45.93,46.35,-0.90615,-0.42,7900,362847000
05/08/2019,ProShares Ultra Dow30,DDM,46.35,46.34,0.02158,0.01,7950,368482500
05/07/2019,ProShares Ultra Dow30,DDM,46.34,48.06,-3.57886,-1.72,7950,368403000
05/06/2019,ProShares Ultra Dow30,DDM,48.06,48.31,-0.51749,-0.25,8000,384480000
05/03/2019,ProShares Ultra Dow30,DDM,48.31,47.59,1.51292,0.72,8000,386480000
05/02/2019,ProShares Ultra Dow30,DDM,47.59,48.06,-0.97794,-0.47,8050,383099500
05/01/2019,ProShares Ultra Dow30,DDM,48.06,48.66,-1.23305,-0.6,8050,386883000
04/30/2019,ProShares Ultra Dow30,DDM,48.66,48.53,0.26788,0.13,7750,377115000
04/29/2019,ProShares Ultra Dow30,DDM,48.53,48.49,0.08249,0.04,7750,376107500
04/26/2019,ProShares Ultra Dow30,DDM,48.49,48.2,0.60166,0.29,7750,375797500
04/25/2019,ProShares Ultra Dow30,DDM,48.2,48.72,-1.06732,-0.52,7750,373550000
04/24/2019,ProShares Ultra Dow30,DDM,48.72,48.94,-0.44953,-0.22,7750,377580000
04/23/2019,ProShares Ultra Dow30,DDM,48.94,48.42,1.07394,0.52,7750,379285000
04/22/2019,ProShares Ultra Dow30,DDM,48.42,48.6,-0.37037,-0.18,7800,377676000
04/18/2019,ProShares Ultra Dow30,DDM,48.6,48.18,0.87173,0.42,7800,379080000
04/17/2019,ProShares Ultra Dow30,DDM,48.18,48.19,-0.02075,-0.01,7850,378213000
04/16/2019,ProShares Ultra Dow30,DDM,48.19,47.95,0.50052,0.24,7850,378291500
04/15/2019,ProShares Ultra Dow30,DDM,47.95,48.06,-0.22888,-0.11,7850,376407500
04/12/2019,ProShares Ultra Dow30,DDM,48.06,47.09,2.05989,0.97,7850,377271000
04/11/2019,ProShares Ultra Dow30,DDM,47.09,47.16,-0.14843,-0.07,7850,369656500
04/10/2019,ProShares Ultra Dow30,DDM,47.16,47.15,0.02121,0.01,7850,370206000
04/09/2019,ProShares Ultra Dow30,DDM,47.15,47.82,-1.40109,-0.67,7850,370127500
04/08/2019,ProShares Ultra Dow30,DDM,47.82,48.14,-0.66473,-0.32,7850,375387000
04/05/2019,ProShares Ultra Dow30,DDM,48.14,48,0.29167,0.14,7850,377899000
04/04/2019,ProShares Ultra Dow30,DDM,48,47.37,1.32996,0.63,7850,376800000
04/03/2019,ProShares Ultra Dow30,DDM,47.37,47.24,0.27519,0.13,7850,371854500
04/02/2019,ProShares Ultra Dow30,DDM,47.24,47.53,-0.61014,-0.29,7850,370834000
04/01/2019,ProShares Ultra Dow30,DDM,47.53,46.36,2.52373,1.17,7850,373110500
03/29/2019,ProShares Ultra Dow30,DDM,46.36,45.62,1.62210,0.74,7850,363926000
03/28/2019,ProShares Ultra Dow30,DDM,45.62,45.31,0.68418,0.31,7850,358117000
03/27/2019,ProShares Ultra Dow30,DDM,45.31,45.43,-0.26414,-0.12,7850,355683500
03/26/2019,ProShares Ultra Dow30,DDM,45.43,44.94,1.09034,0.49,7900,358897000
03/25/2019,ProShares Ultra Dow30,DDM,44.94,44.9,0.08909,0.04,8150,366261000
03/22/2019,ProShares Ultra Dow30,DDM,44.9,46.55,-3.54458,-1.65,8300,372670000
03/21/2019,ProShares Ultra Dow30,DDM,46.55,45.79,1.65975,0.76,8300,386365000
03/20/2019,ProShares Ultra Dow30,DDM,45.79,46.4,-1.31466,-0.61,8300,380057000
03/19/2019,ProShares Ultra Dow30,DDM,46.4,46.49,-0.19359,-0.09,8250,382800000
03/18/2019,ProShares Ultra Dow30,DDM,46.49,46.27,0.47547,0.22,8250,383542500
03/15/2019,ProShares Ultra Dow30,DDM,46.27,45.78,1.07034,0.49,8250,381727500
03/14/2019,ProShares Ultra Dow30,DDM,45.78,45.73,0.10934,0.05,8250,377685000
03/13/2019,ProShares Ultra Dow30,DDM,45.73,45.19,1.19495,0.54,8250,377272500
03/12/2019,ProShares Ultra Dow30,DDM,45.19,45.53,-0.74676,-0.34,8250,372817500
03/11/2019,ProShares Ultra Dow30,DDM,45.53,44.83,1.56145,0.7,8250,375622500
03/08/2019,ProShares Ultra Dow30,DDM,44.83,44.87,-0.08915,-0.04,8250,369847500
03/07/2019,ProShares Ultra Dow30,DDM,44.87,45.6,-1.60088,-0.73,8400,376908000
03/06/2019,ProShares Ultra Dow30,DDM,45.6,46.08,-1.04167,-0.48,8400,383040000
03/05/2019,ProShares Ultra Dow30,DDM,46.08,46.13,-0.10839,-0.05,8400,387072000
03/04/2019,ProShares Ultra Dow30,DDM,46.13,46.89,-1.62081,-0.76,8400,387492000
03/01/2019,ProShares Ultra Dow30,DDM,46.89,46.49,0.86040,0.4,8400,393876000
02/28/2019,ProShares Ultra Dow30,DDM,46.49,46.73,-0.51359,-0.24,8400,390516000
02/27/2019,ProShares Ultra Dow30,DDM,46.73,46.97,-0.51096,-0.24,8350,390195500
02/26/2019,ProShares Ultra Dow30,DDM,46.97,47.1,-0.27601,-0.13,8350,392199500
02/25/2019,ProShares Ultra Dow30,DDM,47.1,46.86,0.51216,0.24,8350,393285000
02/22/2019,ProShares Ultra Dow30,DDM,46.86,46.23,1.36275,0.63,8350,391281000
02/21/2019,ProShares Ultra Dow30,DDM,46.23,46.61,-0.81528,-0.38,8350,386020500
02/20/2019,ProShares Ultra Dow30,DDM,46.61,46.38,0.49590,0.23,8350,389193500
02/19/2019,ProShares Ultra Dow30,DDM,46.38,46.35,0.06472,0.03,8350,387273000
02/15/2019,ProShares Ultra Dow30,DDM,46.35,44.81,3.43673,1.54,8350,387022500
02/14/2019,ProShares Ultra Dow30,DDM,44.81,45.09,-0.62098,-0.28,8350,374163500
02/13/2019,ProShares Ultra Dow30,DDM,45.09,44.68,0.91764,0.41,8350,376501500
02/12/2019,ProShares Ultra Dow30,DDM,44.68,43.4,2.94931,1.28,8350,373078000
02/11/2019,ProShares Ultra Dow30,DDM,43.4,43.58,-0.41303,-0.18,8350,362390000
02/08/2019,ProShares Ultra Dow30,DDM,43.58,43.78,-0.45683,-0.2,8550,372609000
02/07/2019,ProShares Ultra Dow30,DDM,43.78,44.48,-1.57374,-0.7,8550,374319000
02/06/2019,ProShares Ultra Dow30,DDM,44.48,44.54,-0.13471,-0.06,8550,380304000
02/05/2019,ProShares Ultra Dow30,DDM,44.54,43.95,1.34243,0.59,8650,385271000
02/04/2019,ProShares Ultra Dow30,DDM,43.95,43.35,1.38408,0.6,8700,382365000
02/01/2019,ProShares Ultra Dow30,DDM,43.35,43.15,0.46350,0.2,8650,374977500
01/31/2019,ProShares Ultra Dow30,DDM,43.15,43.21,-0.13886,-0.06,8650,373247500
01/30/2019,ProShares Ultra Dow30,DDM,43.21,41.73,3.54661,1.48,8400,362964000
01/29/2019,ProShares Ultra Dow30,DDM,41.73,41.55,0.43321,0.18,8300,346359000
01/28/2019,ProShares Ultra Dow30,DDM,41.55,42.28,-1.72658,-0.73,8250,342787500
01/25/2019,ProShares Ultra Dow30,DDM,42.28,41.66,1.48824,0.62,8250,348810000
01/24/2019,ProShares Ultra Dow30,DDM,41.66,41.76,-0.23946,-0.1,8250,343695000
01/23/2019,ProShares Ultra Dow30,DDM,41.76,41.19,1.38383,0.57,8250,344520000
01/22/2019,ProShares Ultra Dow30,DDM,41.19,42.23,-2.46270,-1.04,8300,341877000
01/18/2019,ProShares Ultra Dow30,DDM,42.23,41.08,2.79942,1.15,8300,350509000
01/17/2019,ProShares Ultra Dow30,DDM,41.08,40.52,1.38203,0.56,8300,340964000
01/16/2019,ProShares Ultra Dow30,DDM,40.52,40.08,1.09780,0.44,8300,336316000
01/15/2019,ProShares Ultra Dow30,DDM,40.08,39.55,1.34008,0.53,8300,332664000
01/14/2019,ProShares Ultra Dow30,DDM,39.55,39.85,-0.75282,-0.3,8300,328265000
01/11/2019,ProShares Ultra Dow30,DDM,39.85,39.88,-0.07523,-0.03,8300,330755000
01/10/2019,ProShares Ultra Dow30,DDM,39.88,39.51,0.93647,0.37,8300,331004000
01/09/2019,ProShares Ultra Dow30,DDM,39.51,39.19,0.81653,0.32,8300,327933000
01/08/2019,ProShares Ultra Dow30,DDM,39.19,38.36,2.16371,0.83,8350,327236500
01/07/2019,ProShares Ultra Dow30,DDM,38.36,38.04,0.84122,0.32,8400,322224000
01/04/2019,ProShares Ultra Dow30,DDM,38.04,35.68,6.61435,2.36,8450,321438000
01/03/2019,ProShares Ultra Dow30,DDM,35.68,37.82,-5.65838,-2.14,8450,301496000
01/02/2019,ProShares Ultra Dow30,DDM,37.82,37.76,0.15890,0.06,8450,319579000
12/31/2018,ProShares Ultra Dow30,DDM,37.76,36.91,2.30290,0.85,8500,320960000
12/28/2018,ProShares Ultra Dow30,DDM,36.91,37.17,-0.69949,-0.26,8500,313735000
12/27/2018,ProShares Ultra Dow30,DDM,37.17,36.36,2.22772,0.81,8500,315945000
12/26/2018,ProShares Ultra Dow30,DDM,36.36,33.18,9.58409,3.18,8450,307242000
12/24/2018,ProShares Ultra Dow30,DDM,33.18,35.17,-5.65823,-1.99,8600,285348000
12/21/2018,ProShares Ultra Dow30,DDM,35.17,36.51,-3.67023,-1.34,8600,302462000
12/20/2018,ProShares Ultra Dow30,DDM,36.51,38.02,-3.97159,-1.51,8550,312160500
12/19/2018,ProShares Ultra Dow30,DDM,38.02,39.24,-3.10907,-1.22,8600,326972000
12/18/2018,ProShares Ultra Dow30,DDM,39.24,38.96,0.71869,0.28,8600,337464000
12/17/2018,ProShares Ultra Dow30,DDM,38.96,40.67,-4.20457,-1.71,8600,335056000
12/14/2018,ProShares Ultra Dow30,DDM,40.67,42.36,-3.98961,-1.69,8600,349762000
12/13/2018,ProShares Ultra Dow30,DDM,42.36,42.17,0.45056,0.19,8600,364296000
12/12/2018,ProShares Ultra Dow30,DDM,42.17,41.63,1.29714,0.54,8600,362662000
12/11/2018,ProShares Ultra Dow30,DDM,41.63,41.81,-0.43052,-0.18,8700,362181000
12/10/2018,ProShares Ultra Dow30,DDM,41.81,41.69,0.28784,0.12,8700,363747000
12/07/2018,ProShares Ultra Dow30,DDM,41.69,43.6,-4.38073,-1.91,8700,362703000
12/06/2018,ProShares Ultra Dow30,DDM,43.6,43.92,-0.72860,-0.32,8700,379320000
12/04/2018,ProShares Ultra Dow30,DDM,43.92,46.82,-6.19393,-2.9,8700,382104000
12/03/2018,ProShares Ultra Dow30,DDM,46.82,45.75,2.33880,1.07,8700,407334000
11/30/2018,ProShares Ultra Dow30,DDM,45.75,45.02,1.62150,0.73,8700,398025000
11/29/2018,ProShares Ultra Dow30,DDM,45.02,45.11,-0.19951,-0.09,8700,391674000
11/28/2018,ProShares Ultra Dow30,DDM,45.11,42.94,5.05356,2.17,8700,392457000
11/27/2018,ProShares Ultra Dow30,DDM,42.94,42.56,0.89286,0.38,8750,375725000
11/26/2018,ProShares Ultra Dow30,DDM,42.56,41.34,2.95114,1.22,8800,374528000
11/23/2018,ProShares Ultra Dow30,DDM,41.34,41.97,-1.50107,-0.63,8800,363792000
11/21/2018,ProShares Ultra Dow30,DDM,41.97,41.95,0.04768,0.02,9150,384025500
11/20/2018,ProShares Ultra Dow30,DDM,41.95,43.88,-4.39836,-1.93,9150,383842500
11/19/2018,ProShares Ultra Dow30,DDM,43.88,45.33,-3.19876,-1.45,9150,401502000
11/16/2018,ProShares Ultra Dow30,DDM,45.33,44.86,1.04770,0.47,9150,414769500
11/15/2018,ProShares Ultra Dow30,DDM,44.86,44.09,1.74643,0.77,9150,410469000
11/14/2018,ProShares Ultra Dow30,DDM,44.09,44.83,-1.65068,-0.74,9150,403423500
11/13/2018,ProShares Ultra Dow30,DDM,44.83,45.23,-0.88437,-0.4,9150,410194500
11/12/2018,ProShares Ultra Dow30,DDM,45.23,47.39,-4.55792,-2.16,9150,413854500
11/09/2018,ProShares Ultra Dow30,DDM,47.39,48.13,-1.53750,-0.74,9150,433618500
11/08/2018,ProShares Ultra Dow30,DDM,48.13,48.02,0.22907,0.11,8950,430763500
11/07/2018,ProShares Ultra Dow30,DDM,48.02,46.05,4.27796,1.97,8950,429779000
11/06/2018,ProShares Ultra Dow30,DDM,46.05,45.43,1.36474,0.62,8900,409845000
11/05/2018,ProShares Ultra Dow30,DDM,45.43,44.73,1.56495,0.7,8900,404327000
11/02/2018,ProShares Ultra Dow30,DDM,44.73,45.16,-0.95217,-0.43,8750,391387500
11/01/2018,ProShares Ultra Dow30,DDM,45.16,44.27,2.01039,0.89,8750,395150000
10/31/2018,ProShares Ultra Dow30,DDM,44.27,43.42,1.95762,0.85,8750,387362500
10/30/2018,ProShares Ultra Dow30,DDM,43.42,41.96,3.47950,1.46,8750,379925000
10/29/2018,ProShares Ultra Dow30,DDM,41.96,42.74,-1.82499,-0.78,8700,365052000
10/26/2018,ProShares Ultra Dow30,DDM,42.74,43.83,-2.48688,-1.09,8700,371838000
10/25/2018,ProShares Ultra Dow30,DDM,43.83,42.44,3.27521,1.39,8700,381321000
10/24/2018,ProShares Ultra Dow30,DDM,42.44,44.59,-4.82171,-2.15,8700,369228000
10/23/2018,ProShares Ultra Dow30,DDM,44.59,45.07,-1.06501,-0.48,8750,390162500
10/22/2018,ProShares Ultra Dow30,DDM,45.07,45.53,-1.01032,-0.46,8750,394362500
10/19/2018,ProShares Ultra Dow30,DDM,45.53,45.27,0.57433,0.26,8750,398387500
10/18/2018,ProShares Ultra Dow30,DDM,45.27,46.46,-2.56134,-1.19,8750,396112500
10/17/2018,ProShares Ultra Dow30,DDM,46.46,46.81,-0.74770,-0.35,8750,406525000
10/16/2018,ProShares Ultra Dow30,DDM,46.81,44.85,4.37012,1.96,8800,411928000
10/15/2018,ProShares Ultra Dow30,DDM,44.85,45.19,-0.75238,-0.34,8750,392437500
10/12/2018,ProShares Ultra Dow30,DDM,45.19,44.15,2.35561,1.04,8750,395412500
10/11/2018,ProShares Ultra Dow30,DDM,44.15,46.21,-4.45791,-2.06,8750,386312500
10/10/2018,ProShares Ultra Dow30,DDM,46.21,49.29,-6.24873,-3.08,8700,402027000
10/09/2018,ProShares Ultra Dow30,DDM,49.29,49.5,-0.42424,-0.21,8800,433752000
10/08/2018,ProShares Ultra Dow30,DDM,49.5,49.33,0.34462,0.17,8800,435600000
10/05/2018,ProShares Ultra Dow30,DDM,49.33,50.04,-1.41886,-0.71,8800,434104000
10/04/2018,ProShares Ultra Dow30,DDM,50.04,50.75,-1.39901,-0.71,8800,440352000
10/03/2018,ProShares Ultra Dow30,DDM,50.75,50.58,0.33610,0.17,10500,532875000
10/02/2018,ProShares Ultra Dow30,DDM,50.58,50.19,0.77705,0.39,15950,806751000
10/01/2018,ProShares Ultra Dow30,DDM,50.19,49.42,1.55807,0.77,14250,715207500
09/28/2018,ProShares Ultra Dow30,DDM,49.42,49.36,0.12156,0.06,8750,432425000
09/27/2018,ProShares Ultra Dow30,DDM,49.36,49.18,0.36600,0.18,8750,431900000
09/26/2018,ProShares Ultra Dow30,DDM,49.18,49.69,-1.02636,-0.51,8750,430325000
09/25/2018,ProShares Ultra Dow30,DDM,49.69,49.95,-0.52052,-0.26,8750,434787500
09/24/2018,ProShares Ultra Dow30,DDM,49.95,50.63,-1.34308,-0.68,8750,437062500
09/21/2018,ProShares Ultra Dow30,DDM,50.63,50.35,0.55611,0.28,8750,443012500
09/20/2018,ProShares Ultra Dow30,DDM,50.35,49.41,1.90245,0.94,8750,440562500
09/19/2018,ProShares Ultra Dow30,DDM,49.41,48.83,1.18779,0.58,8750,432337500
09/18/2018,ProShares Ultra Dow30,DDM,48.83,48.14,1.43332,0.69,8750,427262500
09/17/2018,ProShares Ultra Dow30,DDM,48.14,48.49,-0.72180,-0.35,8750,421225000
09/14/2018,ProShares Ultra Dow30,DDM,48.49,48.45,0.08256,0.04,8750,424287500
09/13/2018,ProShares Ultra Dow30,DDM,48.45,47.91,1.12711,0.54,8750,423937500
09/12/2018,ProShares Ultra Dow30,DDM,47.91,47.82,0.18821,0.09,8750,419212500
09/11/2018,ProShares Ultra Dow30,DDM,47.82,47.42,0.84353,0.4,8850,423207000
09/10/2018,ProShares Ultra Dow30,DDM,47.42,47.64,-0.46180,-0.22,8850,419667000
09/07/2018,ProShares Ultra Dow30,DDM,47.64,47.92,-0.58431,-0.28,8850,421614000
09/06/2018,ProShares Ultra Dow30,DDM,47.92,47.82,0.20912,0.1,8850,424092000
09/05/2018,ProShares Ultra Dow30,DDM,47.82,47.75,0.14660,0.07,8850,423207000
09/04/2018,ProShares Ultra Dow30,DDM,47.75,47.8,-0.10460,-0.05,8850,422587500
08/31/2018,ProShares Ultra Dow30,DDM,47.8,47.86,-0.12537,-0.06,8850,423030000
08/30/2018,ProShares Ultra Dow30,DDM,47.86,48.38,-1.07482,-0.52,8850,423561000
08/29/2018,ProShares Ultra Dow30,DDM,48.38,48.12,0.54032,0.26,8850,428163000
08/28/2018,ProShares Ultra Dow30,DDM,48.12,48.08,0.08319,0.04,12250,589470000
08/27/2018,ProShares Ultra Dow30,DDM,48.08,47.12,2.03735,0.96,12250,588980000
08/24/2018,ProShares Ultra Dow30,DDM,47.12,46.63,1.05083,0.49,8850,417012000
08/23/2018,ProShares Ultra Dow30,DDM,46.63,46.89,-0.55449,-0.26,8850,412675500
08/22/2018,ProShares Ultra Dow30,DDM,46.89,47.22,-0.69886,-0.33,8850,414976500
08/21/2018,ProShares Ultra Dow30,DDM,47.22,47,0.46809,0.22,9000,424980000
08/20/2018,ProShares Ultra Dow30,DDM,47,46.68,0.68552,0.32,9000,423000000
08/17/2018,ProShares Ultra Dow30,DDM,46.68,46.27,0.88610,0.41,9000,420120000
08/16/2018,ProShares Ultra Dow30,DDM,46.27,44.82,3.23516,1.45,9000,416430000
08/15/2018,ProShares Ultra Dow30,DDM,44.82,45.31,-1.08144,-0.49,9000,403380000
08/14/2018,ProShares Ultra Dow30,DDM,45.31,44.91,0.89067,0.4,8950,405524500
08/13/2018,ProShares Ultra Dow30,DDM,44.91,45.37,-1.01389,-0.46,8950,401944500
08/10/2018,ProShares Ultra Dow30,DDM,45.37,46.04,-1.45526,-0.67,8950,406061500
08/09/2018,ProShares Ultra Dow30,DDM,46.04,46.23,-0.41099,-0.19,8950,412058000
08/08/2018,ProShares Ultra Dow30,DDM,46.23,46.4,-0.36638,-0.17,8950,413758500
08/07/2018,ProShares Ultra Dow30,DDM,46.4,45.95,0.97933,0.45,9000,417600000
08/06/2018,ProShares Ultra Dow30,DDM,45.95,45.8,0.32751,0.15,9000,413550000
08/03/2018,ProShares Ultra Dow30,DDM,45.8,45.32,1.05914,0.48,9000,412200000
08/02/2018,ProShares Ultra Dow30,DDM,45.32,45.35,-0.06615,-0.03,9000,407880000
08/01/2018,ProShares Ultra Dow30,DDM,45.35,45.67,-0.70068,-0.32,9000,408150000
07/31/2018,ProShares Ultra Dow30,DDM,45.67,45.27,0.88359,0.4,9000,411030000
07/30/2018,ProShares Ultra Dow30,DDM,45.27,45.79,-1.13562,-0.52,9250,418747500
07/27/2018,ProShares Ultra Dow30,DDM,45.79,46.08,-0.62934,-0.29,9250,423557500
07/26/2018,ProShares Ultra Dow30,DDM,46.08,45.68,0.87566,0.4,9250,426240000
07/25/2018,ProShares Ultra Dow30,DDM,45.68,45.07,1.35345,0.61,9250,422540000
07/24/2018,ProShares Ultra Dow30,DDM,45.07,44.37,1.57764,0.7,9400,423658000
07/23/2018,ProShares Ultra Dow30,DDM,44.37,44.43,-0.13504,-0.06,9400,417078000
07/20/2018,ProShares Ultra Dow30,DDM,44.43,44.46,-0.06748,-0.03,9400,417642000
07/19/2018,ProShares Ultra Dow30,DDM,44.46,44.91,-1.00200,-0.45,9400,417924000
07/18/2018,ProShares Ultra Dow30,DDM,44.91,44.64,0.60484,0.27,9400,422154000
07/17/2018,ProShares Ultra Dow30,DDM,44.64,44.44,0.45005,0.2,9650,430776000
07/16/2018,ProShares Ultra Dow30,DDM,44.44,44.29,0.33868,0.15,9650,428846000
07/13/2018,ProShares Ultra Dow30,DDM,44.29,43.96,0.75068,0.33,9650,427398500
07/12/2018,ProShares Ultra Dow30,DDM,43.96,43.19,1.78282,0.77,9550,419818000
07/11/2018,ProShares Ultra Dow30,DDM,43.19,43.96,-1.75159,-0.77,9500,410305000
07/10/2018,ProShares Ultra Dow30,DDM,43.96,43.47,1.12721,0.49,9650,424214000
07/09/2018,ProShares Ultra Dow30,DDM,43.47,42.35,2.64463,1.12,9550,415138500
07/06/2018,ProShares Ultra Dow30,DDM,42.35,41.99,0.85735,0.36,9550,404442500
07/05/2018,ProShares Ultra Dow30,DDM,41.99,41.35,1.54776,0.64,9800,411502000
07/03/2018,ProShares Ultra Dow30,DDM,41.35,41.8,-1.07656,-0.45,9850,407297500
07/02/2018,ProShares Ultra Dow30,DDM,41.8,41.71,0.21578,0.09,9950,415910000
06/29/2018,ProShares Ultra Dow30,DDM,41.71,41.51,0.48181,0.2,9600,400416000
06/28/2018,ProShares Ultra Dow30,DDM,41.51,41.19,0.77689,0.32,9600,398496000
06/27/2018,ProShares Ultra Dow30,DDM,41.19,41.76,-1.36494,-0.57,9600,395424000
06/26/2018,ProShares Ultra Dow30,DDM,41.76,41.65,0.26411,0.11,9650,402984000
06/25/2018,ProShares Ultra Dow30,DDM,41.65,42.81,-2.70965,-1.16,9650,401922500
06/22/2018,ProShares Ultra Dow30,DDM,42.81,42.4,0.96698,0.41,9400,402414000
06/21/2018,ProShares Ultra Dow30,DDM,42.4,43.1,-1.62413,-0.7,9400,398560000
06/20/2018,ProShares Ultra Dow30,DDM,43.1,43.32,-0.50785,-0.22,9400,405140000
06/19/2018,ProShares Ultra Dow30,DDM,43.32,44.34,-2.30041,-1.02,9400,407208000
06/18/2018,ProShares Ultra Dow30,DDM,44.34,44.71,-0.82756,-0.37,9800,434532000
06/15/2018,ProShares Ultra Dow30,DDM,44.71,45,-0.64444,-0.29,9800,438158000
06/14/2018,ProShares Ultra Dow30,DDM,45,45.08,-0.17746,-0.08,9850,443250000
06/13/2018,ProShares Ultra Dow30,DDM,45.08,45.51,-0.94485,-0.43,9850,444038000
06/12/2018,ProShares Ultra Dow30,DDM,45.51,45.53,-0.04393,-0.02,9850,448273500
06/11/2018,ProShares Ultra Dow30,DDM,45.53,45.51,0.04395,0.02,9850,448470500
06/08/2018,ProShares Ultra Dow30,DDM,45.51,45.25,0.57459,0.26,9850,448273500
06/07/2018,ProShares Ultra Dow30,DDM,45.25,44.9,0.77951,0.35,9850,445712500
06/06/2018,ProShares Ultra Dow30,DDM,44.9,43.69,2.76951,1.21,9850,442265000
06/05/2018,ProShares Ultra Dow30,DDM,43.69,43.74,-0.11431,-0.05,9900,432531000
06/04/2018,ProShares Ultra Dow30,DDM,43.74,43.11,1.46138,0.63,9950,435213000
06/01/2018,ProShares Ultra Dow30,DDM,43.11,42.33,1.84266,0.78,9950,428944500
05/31/2018,ProShares Ultra Dow30,DDM,42.33,43.23,-2.08189,-0.9,9950,421183500
05/30/2018,ProShares Ultra Dow30,DDM,43.23,42.12,2.63533,1.11,9950,430138500
05/29/2018,ProShares Ultra Dow30,DDM,42.12,43.5,-3.17241,-1.38,10000,421200000
05/25/2018,ProShares Ultra Dow30,DDM,43.5,43.69,-0.43488,-0.19,10000,435000000
05/24/2018,ProShares Ultra Dow30,DDM,43.69,43.97,-0.63680,-0.28,10050,439084500
05/23/2018,ProShares Ultra Dow30,DDM,43.97,43.7933,0.40349,0.1767,10050,441898500
05/22/2018,ProShares Ultra Dow30,DDM,43.793333333,44.430033333,-1.43304,-0.6367,10050,440122999.99665
05/21/2018,ProShares Ultra Dow30,DDM,44.43,43.3933,2.38908,1.0367,10050,446521500
05/18/2018,ProShares Ultra Dow30,DDM,43.393333333,43.396633333,-0.00760,-0.0033,10050,436102999.99665
05/17/2018,ProShares Ultra Dow30,DDM,43.396666667,43.513366667,-0.26819,-0.1167,10050,436136500.00335
05/16/2018,ProShares Ultra Dow30,DDM,43.513333333,43.286633333,0.52372,0.2267,10050,437308999.99665
05/15/2018,ProShares Ultra Dow30,DDM,43.286666667,43.976666667,-1.56901,-0.69,10050,435031000.00335
05/14/2018,ProShares Ultra Dow30,DDM,43.976666667,43.739966667,0.54115,0.2367,10050,441965500.00335
05/11/2018,ProShares Ultra Dow30,DDM,43.74,43.38,0.82988,0.36,10050,439587000
05/10/2018,ProShares Ultra Dow30,DDM,43.38,42.65,1.71161,0.73,10050,435969000
05/09/2018,ProShares Ultra Dow30,DDM,42.65,41.9867,1.57979,0.6633,10050,428632500
05/08/2018,ProShares Ultra Dow30,DDM,41.986666667,41.979966667,0.01596,0.0067,10200,428264000.0034
05/07/2018,ProShares Ultra Dow30,DDM,41.98,41.6633,0.76014,0.3167,10200,428196000
05/04/2018,ProShares Ultra Dow30,DDM,41.663333333,40.530033333,2.79620,1.1333,10350,431215499.99655
05/03/2018,ProShares Ultra Dow30,DDM,40.53,40.5267,0.00814,0.0033,10500,425565000
05/02/2018,ProShares Ultra Dow30,DDM,40.526666667,41.119966667,-1.44285,-0.5933,10500,425530000.0035
05/01/2018,ProShares Ultra Dow30,DDM,41.12,41.3533,-0.56416,-0.2333,10500,431760000
